,Style,label,Fabric( Need Being Marke and Cut),Trims,material/trim,description,location,qty,Color way-1,Color way-2,Color way-3,Color way-4,Color way-5,Color way-6,Color way-7,Color way-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,AB18WP3_056_BOM.csv,ii,0,1,elastic,gripper elastic,at inside lower leg gators,1,black,black,black,black,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,AB18WP3_056_BOM.csv,jj,0,1,key clip,plastic key clip attched with webbing loop,inside w. right pocket,1,black,black,black,black,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,AB18WP3_056_BOM.csv,kk,0,1,webbing,8 mm width webbing,key clip attachment  at wearer's right inside pocket,1,black,black,black,black,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,AB18WP3_056_BOM.csv,ll,0,1,main label,abwv_67 freedom main label,inside c.b. waist see q/a for detail,1,gold/black,gold/black,gold/black,gold/black,gold/black,gold/black,gold/black,bone/ dark green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,AB18WP3_056_BOM.csv,mm,0,1,size label,abwv_69v vietnam size label,sewn in and centered below main label,1,black/gold,black/gold,black/gold,black/gold,black/gold,black/gold,black/gold,black/offwhite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,AB18WP3_056_BOM.csv,nn,0,1,w/c label/content,satin with print (same as 12/13 label),"at inside side seam, 8 cm down from waistband seam",1,black,black,black,black,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,AB18WP3_056_BOM.csv,oo,0,1,flag label,ablt_01 logo flag label (airpill side),inside of right back pocket 3cm from top of pocket,1,black/white,black/white,black/white,black/white,black/white,black/white,black/white,black/white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,AB18WP3_056_BOM.csv,pp,0,1,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back waist seam,1,black/gold,black/gold,black/gold,black/gold,black/gold,black/gold,black/gold,black/offwhite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AB18WP3_056_BOM.csv,qq,0,1,branding,abpa_115 airblaster pu label,"left front pocket, see art placement page for detail",1,oxblood/black,oxblood/black,oxblood/black,oxblood/black,oxblood/black,oxblood/black,oxblood/black,oxblood/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,AB18WP3_056_BOM.csv,rr,0,1,branding,abpa_117 terry pu label,"left side seam, see palcement page for detail",1,mahogany/black,black/khaki,mahogany/black,black/khaki,black/khaki,black/khaki,mahogany/black,mahogany/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,AB18WP3_056_BOM.csv,ss,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,AB18WP3_056_BOM.csv,tt,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,AB18WP3_056_BOM.csv,uu,0,1,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,black,black,black,black,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,AB18WP3_056_BOM.csv,vv,0,1,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,white,white,white,white,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,AB18WP3_056_BOM.csv,ww,0,1,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,white,white,white,white,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,AB18MJ2_105_BOM.csv,a,1,0,shell fabric,sotp013-2l32-ae 100% polyester 80/20 dwr tpu membrane (supplied by solis),"main body, sleeves, pockets, collar",none,black,dark olive,puddle,bone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,AB18MJ2_105_BOM.csv,b,1,0,lining, soto048-p velvety tricot -  smooth side used as face side (supplied by solis),"inside lining, pocket bag, sleeves",none,day jungle,day jungle,day jungle,day jungle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,AB18MJ2_105_BOM.csv,c,1,0,pellon,lightweight interfacing (item# tbd)  (supplied by you),"collar, placket, cuffs, welts",none,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AB18MJ2_105_BOM.csv,aa,0,1,hardware,"snap buttons absnp_01 (sets), 17mm (incl. washers)  (supplied by you)",(5)c.f.,5,dark anti brass bi-18,dark anti brass bi-18,dark anti brass bi-18,pewter bi-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,AB18MJ2_105_BOM.csv,bb,0,1,hardware,"metal eyelets, 12mm (incl. washers)  (supplied by you)", (2) inside bottom hem,2,dark anti brass bi-18,dark anti brass bi-18,dark anti brass bi-18,pewter bi-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,AB18MJ2_105_BOM.csv,cc,0,1,stopper,leather stopper abstpr_134 leather pig nose  stopper, (2) bottom hem drawcord,2,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AB18MJ2_105_BOM.csv,dd,0,1, drawcord,flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm  (supplied by you),bottom hem,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,AB18MJ2_105_BOM.csv,ee,0,1,elastic , 2.5 cm flat elastic  (supplied by you),(2) cuffs,2,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,AB18MJ2_105_BOM.csv,ff,0,1,main label,abwv_84 slayer main label,centered 1.5cm below cb neck,1,cream/black,cream/black,cream/black,cream/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,AB18MJ2_105_BOM.csv,gg,0,1,size label,abwv_69v vietnam size  label (supplied by sml),sewn in and centered below main label,1,black/ off white,black/ off white,black/ off white,black/ off white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,AB18MJ2_105_BOM.csv,hh,0,1,w/c label,satin label with print  (supplied by you),"wearer's left side seam, 10 cm up from bottom edge",1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,AB18MJ2_105_BOM.csv,ii,0,1,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back neck seam,1,black/ off white,black/ off white,black/ off white,black/ off white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,AB18MJ2_105_BOM.csv,jj,0,1,branding,abpa_82 leather terry patch,"left back side seam, see placement page for detail",1,black/white,black/white,black/white,black/white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,AB18MJ2_105_BOM.csv,kk,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,AB18MJ2_105_BOM.csv,ll,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,AB18MJ2_105_BOM.csv,mm,0,1,polybag w/ warning matter,airpill logo print:  16 cm (supplied by you),centered on poly bag,1,clear,clear,clear,clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,AB18MJ2_105_BOM.csv,nn,0,1,country of origin sticker (supplied by your side),made in china sticker  (supplied by you),centered above upc sticker,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,AB18MJ2_105_BOM.csv,oo,0,1,upc sticker (supplied by your side),sticker width 3.5 cm  (supplied by you),lookers right bottom corner,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,AB17MJ1_050B_BOM.csv,a,1,0,shell fabric,sotd013-r01 100% polyester nantotex dwr coating,"main body storm flap, hood",none,black,black spruce,,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,AB17MJ1_050B_BOM.csv,b,1,0,shell fabric,sotd013-pr03 100% polyester nantotex dwr coating,"main body storm flap, hood",none,,,stone critterflage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,AB17MJ1_050B_BOM.csv,c,1,0,lining,emb07 taffeta emboss (supplied by li peng),"inside lining, pocket bag",none,black,old gold,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AB17MJ1_050B_BOM.csv,d,1,0,pellon,lightweight interfacing (item# tbd),inner storm flap,none,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,AB17MJ1_050B_BOM.csv,e,1,0,pellon,heavyweight interfacing (item# tbd),hood brim,none,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,AB17MJ1_050B_BOM.csv,aa,0,1,zipper,"ykk no.5 coil zipper.  auto-lock slider da8lh,   (close ended)",c.f.,1,black,black spruce 120,brown 394,gold 508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AB17MJ1_050B_BOM.csv,bb,0,1,zipper,ykk  no.5 nylon coil zippers.  auto-lock slider da8lh1 (zippers close down),(2) pocket,2,black,black spruce 120,brown 394,gold 508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,AB17MJ1_050B_BOM.csv,cc,0,1,zipper pull,abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong),"(2) pockets, (1) c.f. ",3,black,old gold,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,AB17MJ1_050B_BOM.csv,dd,0,1,stoppers,k343-2n push stoppers,"(1) bottom hem, (2) hood",3,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,AB17MJ1_050B_BOM.csv,ee,0,1,hand pulls,plastic hand pulls zp11 , (1) bottom hem,1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,AB17MJ1_050B_BOM.csv,ff,0,1,webbing,flat webbing tape 8mm width," (1)stopper attachments loops at bottom hem, (2) stoper attachemnt at hood, (1) side seam for drawcord loops",4,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,AB17MJ1_050B_BOM.csv,gg,0,1,hardware,"metal eyelets, 12mm (incl. washers)","(4) at hood opening,  (2) inside bottom hem",6,bi-08 dull dark pewter,bi-17 mid dark anti brass,bi-08 dull dark pewter,bi-17 mid dark anti brass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,AB17MJ1_050B_BOM.csv,hh,0,1,hardware,"snap buttons absnp_01 (sets), 17mm (incl. washers)",(4) storm flap,4,bi-08 dull dark pewter,bi-17 mid dark anti brass,bi-08 dull dark pewter,bi-17 mid dark anti brass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,AB17MJ1_050B_BOM.csv,ii,0,1,elastic drawcord, 2.5 mm elastic cord,"bottom hem adjustment, hood",2,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,AB17MJ1_050B_BOM.csv,jj,0,1,elastic , 2.5 cm flat elastic ,(2) cuffs,2,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,AB17MJ1_050B_BOM.csv,kk,0,1,main label,abwv_84 s.layer main label,"inside c.b. neck, see q/a for placement",1,cream/black,cream/black,cream/black,cream/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,AB17MJ1_050B_BOM.csv,ll,0,1,size label,abwv_69 inside joke label,sewn in and centered below main label,1,black/cream,black/cream,black/cream,black/cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,AB17MJ1_050B_BOM.csv,mm,0,1,w/c label,satin label with print,"wearer's left side seam, 10 cm up from bottom edge",1,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,AB17MJ1_050B_BOM.csv,nn,0,1,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back neck seam,1,black/cream,black/cream,black/cream,black/cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,AB17MJ1_050B_BOM.csv,pp,0,1,branding,abem_402 patagoinia font embroidery,"left chest, see placement page for detail",1,dk grey 70021,gold m564,olive 70015,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,AB17MJ1_050B_BOM.csv,qq,0,1,woven label,nanotex woven label,sewn in and centered underneath size label label,1,brown,brown,brown,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,AB17MJ1_050B_BOM.csv,rr,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AB17MJ1_050B_BOM.csv,ss,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,AB17MJ1_050B_BOM.csv,tt,0,1,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,clear,clear,clear,clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,AB17MJ1_050B_BOM.csv,uu,0,1,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,AB17MJ1_050B_BOM.csv,vv,0,1,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,AB17MJ1_102_BOM.csv,a,1,0,shell fabric,sotp069-q03-ah 100% polyester tpu with wax coating (supplied by solis),"main body, sleeves. hood",none,black wax,camel wax,soviet grey wax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black wax,camel wax,soviet grey wax,,
1,AB17MJ1_102_BOM.csv,b,1,0,shell fabric,sotp069-2l32-ae 100% polyester 80/20dwr tpu membrane (supplied by solis),"main body, sleeves. hood",none,,,,willow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willow,
2,AB17MJ1_102_BOM.csv,c,1,0,shell fabric,sotp069-pr03-ae 100% polyester 80/20dwr tpu membrane (supplied by solis),"main body, sleeves. hood",none,,,,,dirks critterflage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dirks critterflage
3,AB17MJ1_102_BOM.csv,d,1,0,lining,emb07 taffeta emboss (supplied by ecoya),"inside lining, pocket bag",none,black,black,black,black,old gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,black,black,black,old gold
4,AB17MJ1_102_BOM.csv,e,1,0,pellon,heavyweight interfacing (item# tbd),hood brim,none,white,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white,white,white,white,white
5,AB17MJ1_102_BOM.csv,aa,0,1,zipper,"ykk no.5 coil zipper.  auto-lock slider da8lh,   (right hand pull left hand insert)",cf,1,black,camel 858,grey 014,willow 509,green 567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,camel 858,grey 014,willow 509,green 567
6,AB17MJ1_102_BOM.csv,bb,0,1,zipper pull,abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong),cf,1,black,black,black,black,old gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,black,black,black,old gold
7,AB17MJ1_102_BOM.csv,cc,0,1,stoppers,barrel stopper k-018,2) hood,2,black,old gold,black,black,old gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,old gold,black,black,old gold
8,AB17MJ1_102_BOM.csv,dd,0,1,hardware,"metal eyelets, 12mm (incl. washers)",(2) at hood opening,2,bi-08 dull dark pewter,bi-17 mid dark anti brass,bi-08 dull dark pewter,bi-08 dull dark pewter,bi-17 mid dark anti brass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bi-08 dull dark pewter,bi-17 mid dark anti brass,bi-08 dull dark pewter,bi-08 dull dark pewter,bi-17 mid dark anti brass
9,AB17MJ1_102_BOM.csv,ee,0,1,hardware,"snap buttons absnp_01 (sets), 17mm (incl. washers)"," (6)c.f., (2) cuffs, (2) pockets",10,bi-08 dull dark pewter,bi-17 mid dark anti brass,bi-08 dull dark pewter,bi-08 dull dark pewter,bi-17 mid dark anti brass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bi-08 dull dark pewter,bi-17 mid dark anti brass,bi-08 dull dark pewter,bi-08 dull dark pewter,bi-17 mid dark anti brass
10,AB17MJ1_102_BOM.csv,ff,0,1,drawcord,flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm ,hood,1,black,old gold,black,black,old gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,old gold,black,black,old gold
11,AB17MJ1_102_BOM.csv,gg,0,1,main label,abwv_84 s.layer main label,"inside c.b. neck, see q/a for placement",1,cream/black,cream/black,cream/black,cream/black,cream/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cream/black,cream/black,cream/black,cream/black,cream/black
12,AB17MJ1_102_BOM.csv,hh,0,1,size label,abwv_69 inside joke label,sewn in and centered below main label,1,black/cream,black/cream,black/cream,black/cream,black/cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black/cream,black/cream,black/cream,black/cream,black/cream
13,AB17MJ1_102_BOM.csv,ii,0,1,w/c label,satin label with print,"wearer's left side seam, 10 cm up from bottom edge",1,black,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,black,black,black,black
14,AB17MJ1_102_BOM.csv,jj,0,1,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back neck seam,1,black/cream,black/cream,black/cream,black/cream,black/cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black/cream,black/cream,black/cream,black/cream,black/cream
15,AB17MJ1_102_BOM.csv,kk,0,1,branding,abpa_82 leather terry patch,"left back side seam, see placement page for detail",1,black/white,black/white,black/white,black/white,black/white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black/white,black/white,black/white,black/white,black/white
16,AB17MJ1_102_BOM.csv,ll,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tbd,tbd,tbd,tbd,tbd
17,AB17MJ1_102_BOM.csv,mm,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tbd,tbd,tbd,tbd,tbd
18,AB17MJ1_102_BOM.csv,nn,0,1,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,clear,clear,clear,clear,clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clear,clear,clear,clear,clear
19,AB17MJ1_102_BOM.csv,oo,0,1,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tbd,tbd,tbd,tbd,tbd
20,AB17MJ1_102_BOM.csv,pp,0,1,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tbd,tbd,tbd,tbd,tbd
0,AB17MV1_015_BOM.csv,a,1,0,shell fabric,sotp069-q03-ah 100% polyester wax coating tpu membrane (supplied by solis),"main body, pockets",none,black wax,camel wax,soviet grey wax,vintage blue wax,black wax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,AB17MV1_015_BOM.csv,b,1,0,lining,emb07 taffeta emboss (supplied by ecoya),inside lining pocket bag,none,black,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,AB17MV1_015_BOM.csv,c,1,0,other,rin knit,collar,none,black,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AB17MV1_015_BOM.csv,aa,0,1,hardware,"snap buttons absnp_01 (sets), 17mm (incl. washers)", (4)c.f.,4,bi-17 mid dark anti brass,bi-17 mid dark anti brass,bi-17 mid dark anti brass,bi-17 mid dark anti brass,bi-17 mid dark anti brass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,AB17MV1_015_BOM.csv,bb,0,1,main label,abwv_84 s.layer main label,"inside c.b. neck, see q/a for placement",1,cream/black,cream/black,cream/black,cream/black,cream/black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,AB17MV1_015_BOM.csv,cc,0,1,size label,abwv_69 inside joke label,sewn in and centered below main label,1,black/cream,black/cream,black/cream,black/cream,black/cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AB17MV1_015_BOM.csv,dd,0,1,w/c label,satin label with print,"wearer's left side seam, 10 cm up from bottom edge",1,black,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,AB17MV1_015_BOM.csv,ee,0,1,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back neck seam,1,black/cream,black/cream,black/cream,black/cream,black/cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,AB17MV1_015_BOM.csv,ff,0,1,branding,see see patch,"left chest, see placement page for detail",1,,,,,black/white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,AB17MV1_015_BOM.csv,gg,0,1,branding,abwv_76 glacier seam label,"left pocket, see placement page for detail",1,black/cream,black/cream,black/cream,black/cream,black/cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,AB17MV1_015_BOM.csv,ii,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,AB17MV1_015_BOM.csv,jj,0,1,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,AB17MV1_015_BOM.csv,kk,0,1,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,clear,clear,clear,clear,clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,AB17MV1_015_BOM.csv,ll,0,1,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,AB17MV1_015_BOM.csv,mm,0,1,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,tbd,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,AB19MJ2_081_BOM-170223.csv,a,1,0,shell fabric,sotd109-c1-y 100% polyester 10k/8k 10k/8k +2-layer +breathable coating+dwr (supplied by solis),"main body, sleeves, collar, pockets",none,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,AB19MJ2_081_BOM-170223.csv,b,1,0,shell fabric,sotp069-c1-h 100% polyester 10k/8k 15k/10k+2-layer +breathable coating+dwr (supplied by solis),hood,none,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,AB19MJ2_081_BOM-170223.csv,c,1,0,lining,210t-e emb07 terry emboss taffeta (supplied by ecoya),"inside lining, powder skirt, pocket bag",none,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AB19MJ2_081_BOM-170223.csv,d,1,0,other , velvety tricot - soto048-1 (supplied by solis),"comfort chin guard, inner front pocket bag panel",none,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,AB19MJ2_081_BOM-170223.csv,e,1,0,other,100% poly mesh - sotc025-1 (supplied by solis),"vents, internal goggle pocket",none,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,AB19MJ2_081_BOM-170223.csv,f,1,0,other,nylon/elastic lycra - sono029-1 (supplied by solis),"powder skirt, wrist gators",none,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AB19MJ2_081_BOM-170223.csv,g,0,1,other,lycra binding tape,internal mesh pocket opening,none,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,AB19MJ2_081_BOM-170223.csv,h,0,1,other,gripper elastic,powder skirt,none,black,black,black,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,AB19MJ2_081_BOM-170223.csv,j,1,0,pellon,lightweight interfacing (item# tbd),"inner storm flap, powder skirt closure flaps",none,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,AB19MJ2_081_BOM-170223.csv,k,1,0,pellon,heavyweight interfacing (item# tbd),hood brim,none,white,white,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,AB19MJ2_081_BOM-170223.csv,aa,0,1,zipper,"ykk no.5 coil zipper.  auto-lock slider da8lh,   (right hand pull left hand insert)",c.f.,1,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,AB19MJ2_081_BOM-170223.csv,bb,0,1,zipper,ykk  no.5 nylon coil zippers.  auto-lock slider da8lh1 (zippers close down),( 2) hand pockets,2,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,AB19MJ2_081_BOM-170223.csv,cc,0,1,zipper,"ykk  no.5 nylon coil zippers,1-way hidden chain.  auto-lock slider da8lh1 (zippers close down)", vents,2,tbd,tbd,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
