,0,1,2,3,4,5,6,7,8,9
44,topstitch,8-10 spi,heavy weight topstitch,none,match to shell,match to shell,match to shell,match to shell,none,none
45,bartacks,none,100/2,none,match to shell,match to shell,match to shell,match to shell,none,none
47,labels ,supplier/ reference number,location,amount,ink,bone,black,walnut,0,0
48,10k/10k fully seam sealed,soluna/ main label,front left leg,1,10k/10k fully seam sealed,none,none,none,none,none
49,size label (sample size s),soluna/ size label,center back waist band,1,"xs, s, m, l",none,none,none,none,none
51,hang tags,supplier/ reference number,location,amount,ink,bone,black,walnut,0,0
52,womens pant hang tag,soluna/ womens pant hang tag,left side belt loop,1,womens pant hang tag,none,none,none,none,none
53,pant fit hang tag,slim fit overall,none,1,slim fit overall,none,none,none,none,none
56,care and content labels,supplier/ reference number,location,amount,ink,bone,black,walnut,0,0
57,address label,factory sourced,lining left side seam,1,address label,none,none,none,none,none
58,content label,factory sourced,lining left side seam,1,content label,none,none,none,none,none
59,washing label,factory sourced,lining left side seam,1,washing label,none,none,none,none,none
