,0,1,2,3,4,5,6,7,8,9
71,sleeve gaiter cover stitch,must be stretch thread,none,none,match to shell,match to shell,match to shell,match to shell,none,none
73,labels ,supplier/ reference number,location,amount,black,silt,walnut,dusty green,0,0
74,20k/20k fully taped,soluna/ main label,center back below neck seam,1,20k/20k fully taped,20k/20k fully taped,20k/20k fully taped,none,none,none
75,size label (sample size l),soluna/ size label,center back below main label,1,"xs, s, m, l, xl","xs, s, m, l, xl","xs, s, m, l, xl",none,none,none
77,hang tags,supplier/ reference number,location,amount,black,silt,walnut,dusty green,0,0
78,mens jacket hang tag,soluna/ mens jacket hang tag,left side hand pocket zipper,1,mens jacket hang tag,mens jacket hang tag,mens jacket hang tag,none,none,none
81,care and content labels,supplier/ reference number,location,amount,black,silt,walnut,dusty green,0,0
82,address label,factory sourced,lining left side seam,1,address label,address label,address label,none,none,none
83,content label,factory sourced,lining left side seam,1,content label,content label,content label,none,none,none
84,washing label,factory sourced,lining left side seam,1,washing label,washing label,washing label,none,none,none
