,0,1,2,3,4,5,6,7,8,9
55,labels ,supplier/ reference number,location,amount,black,ink,bone,soil,vintage camo broken twill,0
56,10k/10k fully taped,soluna/ main label,inner front right,1,10k/10k fully taped,none,none,none,none,none
57,size label (sample size l),soluna/ size label,center back ,1,"xs, s, m, l, xl",none,none,none,none,none
59,hang tags,supplier/ reference number,location,amount,black,ink,bone,soil,vintage camo broken twill,0
60,mens jacket hang tag,soluna/ mens jacket hang tag,left side hand pocket zipper,1,mens jacket hang tag,none,none,none,none,none
61,pant regular fit hang tag,soluna/ pant fit hang tag,left side hand pocket zipper,1,pant regular fit hang tag,none,none,none,none,none
63,care and content labels,supplier/ reference number,location,amount,black,ink,bone,soil,vintage camo broken twill,0
64,address label,factory sourced,lining left side seam,1,none,none,none,none,none,none
65,content label,factory sourced,lining left side seam,1,none,none,none,none,none,none
66,washing label,factory sourced,lining left side seam,1,none,none,none,none,none,none
