WORD_ID,VOCAB_WORD,prob_ctg_1,prob_ctg_0,prob_in_all_doc
0,pocket,0.0017825311942959,0.02612920329975215,0.026179303531736232
1,zipper,0.0005941770647653001,0.021566765724995992,0.021585576685601383
2,label,0.0005941770647653001,0.02083924189550785,0.02085700172882193
3,seam,0.0017825311942959,0.018434713984487712,0.018473697209187453
4,number,0.0005941770647653001,0.017497564644808068,0.017510496418868857
5,locat,0.019013666072489603,0.01675770990295572,0.017152383304519635
6,refer,0.0005941770647653001,0.01392160005918838,0.013929365275376636
7,front,0.013666072489601902,0.013637989074811646,0.013917016547295628
8,back,0.0053475935828877,0.012392566926026857,0.012496912817979749
9,left,0.0005941770647653001,0.012170610503471152,0.012175845887873548
10,hood,0.0184194890077243,0.011960984993279652,0.012336379352926648
11,line,0.0017825311942959,0.011628050359446095,0.011657199308471228
12,side,0.0017825311942959,0.011208799339063097,0.011237342553716967
13,amount,0.0005941770647653001,0.009272846097882783,0.00927389478883675
14,fabric,0.0035650623885918,0.00907555150005549,0.009138058779945666
15,hand,0.0005941770647653001,0.009149536974240724,0.009150407508026674
16,content,0.019013666072489603,0.00827404219638211,0.008656458384786367
17,trim,0.0005941770647653001,0.00854532226839464,0.008545319832057299
18,coil,0.0005941770647653001,0.008249380371653698,0.008248950358113114
19,sleev,0.0255496137849079,0.007719151139992848,0.008236601630032106
20,right,0.0017825311942959,0.008126071248011641,0.008150160533465053
21,size,0.0005941770647653001,0.008052085773826406,0.008051370708816992
22,center,0.0005941770647653001,0.007793136614178083,0.007792047419115831
23,hem,0.0011883541295306002,0.007793136614178083,0.007804396147196839
24,slider,0.0005941770647653001,0.007817798438906495,0.007816744875277847
25,tape,0.0005941770647653001,0.007287569207245644,0.007285749567794517
26,shell,0.0005941770647653001,0.007102605521782557,0.007100518646579402
27,insid,0.0023767082590612004,0.006892980011591058,0.006927636453445295
28,bodi,0.026143790849673203,0.006510721728300677,0.007038775006174364
29,snap,0.0005941770647653001,0.006917641836319469,0.006915287725364288
30,hang,0.0005941770647653001,0.006818994537405823,0.006816497900716226
31,cord,0.0005941770647653001,0.0065600453777575,0.006557174611015066
32,adjust,0.0005941770647653001,0.0064613980788438535,0.006458384786367004
33,tag,0.0005941770647653001,0.006325758042837589,0.00632254877747592
34,main,0.0071301247771836,0.006066808883189267,0.0061990614966658435
35,insul,0.07427213309566251,0.00455010666239195,0.006075574215855767
36,metal,0.0005941770647653001,0.005869514285361974,0.005865645838478636
37,ykk,0.0005941770647653001,0.006103801620281885,0.0061002716720177826
38,style,0.0005941770647653001,0.005894176110090386,0.005890343294640652
39,suppli,0.0005941770647653001,0.00573387424935571,0.005729809829587552
40,bottom,0.0005941770647653001,0.0057585360740841215,0.005754507285749568
41,x,0.0017825311942959,0.005659888775170475,0.005680414917263522
42,velcro,0.0005941770647653001,0.005598234213349445,0.005593973820696469
43,loop,0.0011883541295306002,0.005388608703157946,0.005396394171400346
44,nylon,0.0005941770647653001,0.005474925089707388,0.005470486539886392
45,date,0.0005941770647653001,0.005598234213349445,0.005593973820696469
46,jacket,0.0005941770647653001,0.005302292316608506,0.005297604346752285
47,elast,0.0005941770647653001,0.005154321368238036,0.005149419609780193
48,pull,0.0005941770647653001,0.005265299579515889,0.0052605581625092615
49,polyest,0.016636957813428402,0.004352812064564657,0.004680167942701902
