WORD_ID,VOCAB_WORD,prob_ctg_1,prob_ctg_0,prob_in_all_doc
0,black,0.0010438413361169101,0.024175090596986457,0.024408159333381498
1,pocket,0.0010438413361169101,0.024985695212664506,0.025226982636129373
2,tape,0.0010438413361169101,0.020265115391951173,0.02045854104953881
3,zipper,0.0010438413361169101,0.020145908830822047,0.02033812585795824
4,color,0.0010438413361169101,0.019645241274079725,0.019832382053319848
5,label,0.0010438413361169101,0.01996709898912836,0.020157503070587387
6,side,0.0010438413361169101,0.017928666793820332,0.018098403294559643
7,number,0.0010438413361169101,0.017463761205416747,0.01762878404739542
8,shell,0.0010438413361169101,0.015079629982834256,0.015220480215784024
9,seam,0.0010438413361169101,0.012182910547396529,0.012294391060376176
10,slider,0.0010438413361169101,0.01077627312607286,0.010873491799725453
11,per,0.0010438413361169101,0.010525939347701697,0.010620619897406256
12,oxid,0.0010438413361169101,0.010382891474346748,0.010476121667509573
13,refer,0.0010438413361169101,0.011002765592218196,0.011102280663728537
14,fabric,0.0010438413361169101,0.009548445546442876,0.009633215326445585
15,teeth,0.0010438413361169101,0.008630555025748617,0.008706018351275198
16,ref,0.0010438413361169101,0.00913122258249094,0.00921176215591359
17,tcx,0.0010438413361169101,0.00791531565897387,0.007983527201791778
18,back,0.0010438413361169101,0.008606713713522793,0.008681935312959082
19,coil,0.0010438413361169101,0.007307362197215335,0.007369409724730872
20,left,0.0010438413361169101,0.007629219912263971,0.00769453074199841
21,x,0.0010438413361169101,0.007211996948312035,0.007273077571466416
22,tag,0.0010438413361169101,0.007164314323860385,0.007224911494834188
23,loop,0.0010438413361169101,0.007211996948312035,0.007273077571466416
24,front,0.0010438413361169101,0.007211996948312035,0.007273077571466416
25,ykk,0.0010438413361169101,0.006270265115391951,0.0063217975579799145
26,hood,0.0010438413361169101,0.006723250047682624,0.00677937528598608
27,lock,0.0010438413361169101,0.006544440205988938,0.006598752498615225
28,locat,0.0010438413361169101,0.006639805454892237,0.006695084651879681
29,silver,0.0010438413361169101,0.0057815182147625405,0.005828095272499579
30,pull,0.0010438413361169101,0.005531184436391379,0.005575223370180382
31,leather,0.0010438413361169101,0.005614629029181766,0.005659514004286781
32,hand,0.0010438413361169101,0.005769597558649628,0.005816053753341522
33,snap,0.0010438413361169101,0.005423898531375167,0.005466849697757869
34,right,0.0010438413361169101,0.005888804119778753,0.005936468944922091
35,suppli,0.0010438413361169101,0.005805359526988366,0.005852178310815692
36,copper,0.0010438413361169101,0.005006675567423231,0.005045396527225875
37,faux,0.0010438413361169101,0.005137802784665268,0.005177853237964502
38,adjust,0.0010438413361169101,0.005519263780278467,0.005563181851022325
39,jacket,0.0010438413361169101,0.005423898531375167,0.005466849697757869
40,hem,0.0010438413361169101,0.005304691970246043,0.0053464345061772995
41,hang,0.0010438413361169101,0.004970913599084493,0.0050092719697517035
42,bodi,0.0010438413361169101,0.00519740606522983,0.005238060833754787
43,nylon,0.0010438413361169101,0.004851707037955369,0.004888856778171134
44,sourc,0.0010438413361169101,0.004625214571810032,0.0046600679141680515
45,anti,0.0010438413361169101,0.004756341789052069,0.004792524624906678
46,sleev,0.0010438413361169101,0.004958992942971581,0.004997230450593647
47,cm,0.0010438413361169101,0.004792103757390807,0.004828649182380849
48,print,0.0010438413361169101,0.004732500476826245,0.004768441586590564
49,cord,0.0010438413361169101,0.004517928666793821,0.004551694241745539
50,metal,0.0010438413361169101,0.0041841502956322715,0.004214531705319943
51,size,0.0010438413361169101,0.004672897196261682,0.0047082339908002795
52,skirt,0.0010438413361169101,0.004780183101277894,0.004816607663222792
53,polyest,0.0010438413361169101,0.00461329391569712,0.004648026395009995
54,line,0.0010438413361169101,0.004601373259584207,0.004635984875851937
55,bottom,0.0010438413361169101,0.004601373259584207,0.004635984875851937
56,flap,0.0010438413361169101,0.0045894526034712954,0.00462394335669388
57,bag,0.0010438413361169101,0.004362960137325959,0.004395154492690798
58,non,0.0010438413361169101,0.004064943734503147,0.004094116513739373
59,amount,0.0010438413361169101,0.0045298493229067325,0.0045637357609035955
60,blue,0.0010438413361169101,0.004124547015067709,0.004154324109529658
61,elast,0.0010438413361169101,0.0036596414266641237,0.003684704862365436
62,fit,0.0010438413361169101,0.0038622925805836352,0.003889410688052405
63,center,0.0010438413361169101,0.003957657829486935,0.00398574284131686
64,pant,0.0010438413361169101,0.0037669273316803357,0.003793078534787949
65,tab,0.0010438413361169101,0.0037907686439061605,0.003817161573104063
66,jkt,0.0010438413361169101,0.0038980545489223726,0.003925535245526576
67,zip,0.0010438413361169101,0.0036596414266641237,0.003684704862365436
68,main,0.0010438413361169101,0.0035165935533091742,0.0035402066324687525
69,face,0.0010438413361169101,0.0031351325576959754,0.003154878019410929
70,close,0.0010438413361169101,0.0032662597749380127,0.0032873347301495557
71,woven,0.0010438413361169101,0.002992084684341026,0.0030103797895142453
72,grey,0.0010438413361169101,0.0032424184627121875,0.0032632516918334417
73,sticker,0.0010438413361169101,0.003409307648292962,0.0034318329600462392
74,dark,0.0010438413361169101,0.0030278466526797634,0.003046504346988416
75,corner,0.0010438413361169101,0.002360289910356666,0.002372179274137225
76,alloy,0.0010438413361169101,0.0031351325576959754,0.003154878019410929
77,trim,0.0010438413361169101,0.0030755292771314133,0.003094670423620644
78,vent,0.0010438413361169101,0.003170894526034713,0.0031910025768850997
79,web,0.0010438413361169101,0.002777512874308602,0.0027936324446692193
80,leg,0.0010438413361169101,0.0030636086210185007,0.003082628904462587
81,l,0.0010438413361169101,0.002932481403776464,0.00295017219372396
82,content,0.0010438413361169101,0.003087449933244326,0.003106711942778701
83,insid,0.0010438413361169101,0.002980164028228114,0.002998338270356188
84,date,0.0010438413361169101,0.0030636086210185007,0.003082628904462587
85,regular,0.0010438413361169101,0.0026106236887278277,0.0026250511764564217
86,twill,0.0010438413361169101,0.002860957467098989,0.0028779230787756185
87,supplier,0.0010438413361169101,0.002884798779324814,0.002902006117091732
88,spi,0.0010438413361169101,0.002801354186534427,0.0028177154829853333
89,connect,0.0010438413361169101,0.003015925996566851,0.003034462827830359
90,end,0.0010438413361169101,0.002694068281518215,0.0027093418105628205
91,star,0.0010438413361169101,0.002694068281518215,0.0027093418105628205
92,puller,0.0010438413361169101,0.002598703032614915,0.002613009657298365
93,bright,0.0010438413361169101,0.0022172420370017167,0.0022276810442405414
94,brass,0.0010438413361169101,0.0026344650009536524,0.0026491342147725357
95,soli,0.0010438413361169101,0.002694068281518215,0.0027093418105628205
96,seal,0.0010438413361169101,0.002705988937631127,0.0027213833297208777
97,round,0.0010438413361169101,0.0016927331680335685,0.0016978542012860342
98,antiqu,0.0010438413361169101,0.002336448598130841,0.0023480962358211114
99,open,0.0010438413361169101,0.0024198931909212283,0.00243238686992751
100,top,0.0010438413361169101,0.002551020408163265,0.002564843580666137
101,sampl,0.0010438413361169101,0.002443734503147053,0.002456469908243624
102,match,0.0010438413361169101,0.001966908258630555,0.0019748091419213446
103,mesh,0.0010438413361169101,0.0023006866297921036,0.00231197167834694
104,logo,0.0010438413361169101,0.002312607285905016,0.0023240131975049974
105,cuff,0.0010438413361169101,0.002384131222582491,0.002396262312453339
106,collar,0.0010438413361169101,0.0023006866297921036,0.00231197167834694
107,night,0.0010438413361169101,0.002157638756437154,0.0021674734484502566
108,tricot,0.0010438413361169101,0.00203843219530803,0.0020470582568696866
109,powder,0.0010438413361169101,0.0022172420370017167,0.0022276810442405414
110,inner,0.0010438413361169101,0.002205321380888804,0.0022156395250824846
111,dull,0.0010438413361169101,0.002098035475872592,0.0021072658526599714
112,mm,0.0010438413361169101,0.0017284951363723058,0.0017339787587602052
113,gaiter,0.0010438413361169101,0.0020622735075338547,0.0020711412951858006
114,rl,0.0010438413361169101,0.001549685294678619,0.0015533559713893504
115,male,0.0010438413361169101,0.0015139233263398817,0.0015172314139151794
116,poli,0.0010438413361169101,0.0019430669464047302,0.0019507261036052308
117,wire,0.0010438413361169101,0.0020741941636467673,0.002083182814343858
118,art,0.0010438413361169101,0.0017284951363723058,0.0017339787587602052
119,thread,0.0010438413361169101,0.0018477016975014305,0.001854393950340775
120,eyelet,0.0010438413361169101,0.0017165744802593935,0.0017219372396021482
121,flat,0.0010438413361169101,0.001966908258630555,0.0019748091419213446
122,sheet,0.0010438413361169101,0.001680812511920656,0.0016858126821279772
123,drawcord,0.0010438413361169101,0.001966908258630555,0.0019748091419213446
124,button,0.0010438413361169101,0.001966908258630555,0.0019748091419213446
125,see,0.0010438413361169101,0.0019788289147434674,0.001986850661079402
126,plastic,0.0010438413361169101,0.0016927331680335685,0.0016978542012860342
127,matt,0.0010438413361169101,0.0017761777608239558,0.001782144835392433
128,hook,0.0010438413361169101,0.0014543200457753196,0.0014570238181248947
129,red,0.0010438413361169101,0.0016212092313560938,0.0016256050863376924
130,broken,0.0010438413361169101,0.0017284951363723058,0.0017339787587602052
131,larg,0.0010438413361169101,0.0017880984169368682,0.00179418635455049
132,femal,0.0010438413361169101,0.0012516688918558078,0.0012523179924379259
133,neck,0.0010438413361169101,0.001859622353614343,0.001866435469498832
134,name,0.0010438413361169101,0.001859622353614343,0.001866435469498832
135,men,0.0010438413361169101,0.001704653824146481,0.0017098957204440912
136,winter,0.0010438413361169101,0.001859622353614343,0.001866435469498832
137,wearer,0.0010438413361169101,0.0016331298874690064,0.0016376466054957494
138,chest,0.0010438413361169101,0.0017880984169368682,0.00179418635455049
139,film,0.0010438413361169101,0.0015616059507915316,0.0015653974905474074
140,halti,0.0010438413361169101,0.0016450505435819187,0.0016496881246538062
141,washer,0.0010438413361169101,0.0017523364485981308,0.0017580617970763192
142,dadhr,0.0010438413361169101,0.0017523364485981308,0.0017580617970763192
143,luk,0.0010438413361169101,0.0017165744802593935,0.0017219372396021482
144,dalh,0.0010438413361169101,0.001466240701888232,0.0014690653372829517
145,incl,0.0010438413361169101,0.001704653824146481,0.0017098957204440912
146,time,0.0010438413361169101,0.0016450505435819187,0.0016496881246538062
147,velcro,0.0010438413361169101,0.001466240701888232,0.0014690653372829517
148,critic,0.0010438413361169101,0.0016569711996948311,0.0016617296438118632
149,clip,0.0010438413361169101,0.0016569711996948311,0.0016617296438118632
150,set,0.0010438413361169101,0.0015854472630173564,0.0015894805288635214
151,lafuma,0.0010438413361169101,0.0011682242990654205,0.001168027358331527
152,swivel,0.0010438413361169101,0.0015377646385657067,0.0015413144522312934
153,belt,0.0010438413361169101,0.0015258439824527943,0.0015292729330732364
154,finish,0.0010438413361169101,0.001573526606904444,0.0015774390097054644
155,women,0.0010438413361169101,0.0013947167652107572,0.0013968162223346097
156,stopper,0.0010438413361169101,0.001442399389662407,0.0014449822989668377
157,width,0.0010438413361169101,0.001466240701888232,0.0014690653372829517
158,pseudo,0.0010438413361169101,0.0014185580774365822,0.0014208992606507237
159,white,0.0010438413361169101,0.0013589547968720199,0.0013606916648604389
160,w,0.0010438413361169101,0.0013589547968720199,0.0013606916648604389
161,code,0.0010438413361169101,0.0013231928285332825,0.0013245671073862679
162,waist,0.0010438413361169101,0.001490082014114057,0.0014931483755990657
163,embroideri,0.0010438413361169101,0.001466240701888232,0.0014690653372829517
