WORD_ID,VOCAB_WORD,prob_ctg_1,prob_ctg_0,prob_in_all_doc
0,pocket,0.04210437139952559,0.02249946834904657,0.025850830032654988
1,zipper,0.0008471704506946798,0.024285815552562557,0.02136852953227629
2,label,0.0007624534056252118,0.02421492875877224,0.021294031463017917
3,seam,0.0005083022704168078,0.021507053235982135,0.01888526055699723
4,number,8.471704506946798e-05,0.02021691358899837,0.017693291448863283
5,locat,0.003558115892917655,0.01933791734599844,0.01743254820645898
6,refer,8.471704506946798e-05,0.01613383426667612,0.014117384124461441
7,front,0.013131141985767536,0.013752037995321471,0.013943555296191908
8,back,0.015249068112504236,0.011965690791805487,0.012689504463675984
9,left,0.0014401897661809556,0.013964698376692421,0.012416344876395287
10,hood,0.02304303625889529,0.010122634153257247,0.012217683358372962
11,line,0.035411724839037616,0.007216275607854257,0.01148511901066564
12,side,0.006099627245001694,0.011795562486708726,0.011199543078508548
13,amount,8.471704506946798e-05,0.010618841709789465,0.009287425967543674
14,fabric,0.02516096238563199,0.006252215212305947,0.00913842982902693
15,hand,0.009996611318197221,0.008789962429999292,0.00913842982902693
16,content,0.0049983056590986105,0.009314524704047636,0.008865270241746234
17,trim,0.0006777363605557439,0.00949883036790246,0.008393449136443213
18,coil,8.471704506946798e-05,0.00945629829162827,0.00826928568767926
19,sleev,0.028634361233480177,0.004480045367548026,0.008095456859409727
20,right,0.0019484920365977635,0.009130219040192813,0.008256869342802866
21,size,8.471704506946798e-05,0.009186928475225066,0.00803337513502775
22,center,0.0012707556760420196,0.008818317147515417,0.007884378996511007
23,hem,0.0028803795323619113,0.008293754873467073,0.007660884788735892
24,slider,8.471704506946798e-05,0.00849223789607996,0.007424974236084381
25,tape,0.0010166045408336157,0.008251222797192884,0.0073504761668260095
26,shell,0.02880379532361911,0.003388388743177146,0.007164230993680081
27,insid,0.01008132836326669,0.0064790529524349615,0.007126981959050894
28,bodi,0.0365130464249407,0.0017154604097256681,0.0068289896820174075
29,snap,0.0002541511352084039,0.007953498263273552,0.006977985820534151
30,hang,8.471704506946798e-05,0.007755015240660665,0.006779324302511827
31,cord,8.471704506946798e-05,0.007556532218047778,0.006605495474242292
32,adjust,0.0004235852253473399,0.00727298504288651,0.006406833956219968
33,tag,8.471704506946798e-05,0.007287162401644573,0.006369584921590782
34,main,0.01643510674347679,0.0044233359325157725,0.006257837817703224
35,insul,0.013046424940698069,0.004777769901467357,0.006071592644557295
36,metal,8.471704506946798e-05,0.006833486921386546,0.005972261885546133
37,ykk,8.471704506946798e-05,0.006720068051322039,0.0058729311265349705
38,style,8.471704506946798e-05,0.0067342454100801025,0.005885347471411366
39,suppli,0.018637749915282956,0.0033742113844190827,0.0056618532636362505
40,bottom,0.0016943409013893595,0.006379811441128517,0.005810849402152994
41,x,0.0008471704506946798,0.006408166158644644,0.005711518643141832
42,velcro,8.471704506946798e-05,0.006422343517402708,0.00561218788413067
43,loop,0.0022026431718061676,0.005940313319628553,0.005500440780243112
44,nylon,0.022958319213825823,0.0024526830651449634,0.005488024435366717
45,date,8.471704506946798e-05,0.006238037853547884,0.0054507754007375306
46,jacket,0.0015249068112504235,0.0055858793506769686,0.005090701399322067
47,elast,0.00016943409013893597,0.00601120011341887,0.005264530227591602
48,pull,8.471704506946798e-05,0.005997022754660806,0.0052396975378388114
49,polyest,0.026177566926465605,0.0010349471893386262,0.004718211053030209
50,flap,0.00711623178583531,0.003955483093499681,0.004482300500378698
51,thread,8.471704506946798e-05,0.005387396328064082,0.0047057947081538135
52,woven,0.003134530667570315,0.004721060466435103,0.004569214914513465
53,skirt,0.008048119281599458,0.0038845962997093642,0.00455679856963707
54,inner,0.010759064723822433,0.003345856666902956,0.004482300500378698
55,cm,0.0002541511352084039,0.005146381229177004,0.004519549535007885
56,seal,8.471704506946798e-05,0.005032962359112498,0.0043953860862439315
57,powder,0.008048119281599458,0.00361522648330616,0.00432088801698556
58,bag,0.02126397831243646,0.0014744453108385908,0.004382969741367536
59,web,0.00033886818027787193,0.004678528390160913,0.004122226498963235
60,regular,0.003303964757709251,0.004295739703693202,0.004221557257974398
61,jkt,0.0008471704506946798,0.00462181895512866,0.004147059188716026
62,sticker,8.471704506946798e-05,0.0048203019777415465,0.004209140913098002
63,cuff,0.003388681802778719,0.003998015169773871,0.003973230360446492
64,fit,0.0007624534056252118,0.00453675480258028,0.004060144774581258
65,sampl,0.00033886818027787193,0.004210675551144822,0.0037124871180421906
66,face,0.006184344290071162,0.003274969873112639,0.0037497361526713765
67,vent,0.006438495425279567,0.0031899057205642587,0.0037124871180421906
68,zip,0.0005930193154862759,0.004224852909902885,0.003762152497547772
69,item,0.0005083022704168078,0.004239030268660948,0.003762152497547772
70,print,0.003303964757709251,0.0036719359183384134,0.0036752380834130047
71,tab,0.0010166045408336157,0.003912951017225491,0.003551074634649052
72,leg,0.010166045408336157,0.0025235698589352804,0.0036752380834130047
73,ref,0.0015249068112504235,0.0038278868646771107,0.003551074634649052
74,hangtag,8.471704506946798e-05,0.004182320833628695,0.0036504053936602145
75,larg,0.0006777363605557439,0.003686113277096477,0.003302747737121146
76,chest,0.0032192477126397833,0.0030481321329836253,0.003116502563975217
77,corner,8.471704506946798e-05,0.00365775855958035,0.0031910006332335887
78,men,8.471704506946798e-05,0.003586871765790033,0.003128918908851612
79,puller,8.471704506946798e-05,0.0037144679946126036,0.0032406660127391696
80,brand,8.471704506946798e-05,0.0035585170482739068,0.003104086219098822
81,close,0.0004235852253473399,0.003416743460693273,0.00302958814984045
82,season,8.471704506946798e-05,0.0033600340256610193,0.0029302573908292877
83,care,0.0006777363605557439,0.0033600340256610193,0.0030171718049640545
84,flat,0.00033886818027787193,0.0032607925143545756,0.0028805920113237067
85,lock,8.471704506946798e-05,0.0032891472318707024,0.002868175666447311
86,collar,0.006438495425279567,0.0021833132487417595,0.0028309266318181253
87,color,0.0019484920365977635,0.0028354717516126744,0.0027440122176833584
88,non,0.006353778380210099,0.00226837740129014,0.002893008356200102
89,connect,0.00033886818027787193,0.0031757283618061953,0.002806093942065335
90,round,8.471704506946798e-05,0.003204083079322322,0.0027936775971889394
91,winter,8.471704506946798e-05,0.003147373644290069,0.0027440122176833584
92,name,0.00033886818027787193,0.0032182604380803855,0.002843342976694521
93,embroideri,0.0028803795323619113,0.0026653434465159142,0.0027315958728069633
94,supplier,0.0005083022704168078,0.003161551003048132,0.00281851028694173
95,plastic,8.471704506946798e-05,0.003119018926773942,0.0027191795279305677
96,spi,8.471704506946798e-05,0.003204083079322322,0.0027936775971889394
97,pant,0.0010166045408336157,0.003005600056709435,0.0027564285625597536
98,mesh,0.014063029481531684,0.000567094350322535,0.0025329343547846384
99,lower,0.010928498813961369,0.0011483660594031333,0.0025825997342902194
100,drawcord,0.0007624534056252118,0.003033954774225562,0.0027440122176833584
101,top,0.0016096238563198916,0.002778762316580421,0.002644681458672196
102,end,0.0002541511352084039,0.0030197774154674985,0.0026570978035485916
103,open,0.0005930193154862759,0.0026795208052739776,0.0024087709060206857
104,critic,0.00033886818027787193,0.0029205359041610548,0.0025825997342902194
105,logo,8.471704506946798e-05,0.0027929396753384843,0.002433603595773476
106,cf,0.0010166045408336157,0.0026369887289997875,0.002433603595773476
107,waist,0.0009318874957641478,0.002580279293967534,0.0023715218713915
108,attach,8.471704506946798e-05,0.0026795208052739776,0.002334272836762314
109,creat,8.471704506946798e-05,0.0027078755227901044,0.0023591055265151043
110,solid,0.016350389698407318,2.8354717516126744e-05,0.00239635456114429
111,l,8.471704506946798e-05,0.0027078755227901044,0.0023591055265151043
112,target,0.009742460182988818,0.000992415113064436,0.0022721911123803375
113,soli,0.015164351067434767,1.4177358758063372e-05,0.002210109387998361
114,gaiter,0.006607929515418502,0.001446090593322464,0.002210109387998361
115,black,0.0005930193154862759,0.0023817962713546465,0.0021480276636163848
116,nitro,8.471704506946798e-05,0.0024385057063869,0.002123194973863594
117,tricot,0.014825482887156896,1.4177358758063372e-05,0.00216044400849278
118,see,0.0009318874957641478,0.0022542000425320764,0.002085945939234408
119,waistband,0.005167739749237546,0.0015311547458708443,0.002073529594358013
120,eyelet,8.471704506946798e-05,0.0023817962713546465,0.002073529594358013
121,neck,0.0011013215859030838,0.0021549585312256327,0.0020238642148524316
122,poli,0.008725855642155202,0.0008081094492096122,0.0019617824904704555
123,block,8.471704506946798e-05,0.00231090947756433,0.0020114478699760365
124,hardwar,8.471704506946798e-05,0.00231090947756433,0.0020114478699760365
125,contractor,8.471704506946798e-05,0.0021833132487417595,0.001899700766088479
126,fob,0.009742460182988818,0.0006663358616289786,0.001986615180223246
127,soluna,8.471704506946798e-05,0.0021833132487417595,0.001899700766088479
128,revis,8.471704506946798e-05,0.002282554760048203,0.001986615180223246
129,grosgrain,8.471704506946798e-05,0.002240022683774013,0.00194936614559406
130,necklin,8.471704506946798e-05,0.0022542000425320764,0.0019617824904704555
131,stopper,8.471704506946798e-05,0.00226837740129014,0.0019741988353468506
132,per,0.0005083022704168078,0.0021407811724675693,0.0019245334558412694
133,mm,8.471704506946798e-05,0.0021124264549514426,0.0018376190417065024
134,button,8.471704506946798e-05,0.0021549585312256327,0.0018748680763356882
135,width,0.0002541511352084039,0.001984830226128872,0.0017507046275717355
136,hook,8.471704506946798e-05,0.0021124264549514426,0.0018376190417065024
137,brush,0.012453405625211793,1.4177358758063372e-05,0.0018127863519537119
138,insert,0.0004235852253473399,0.002013184943644999,0.0018003700070773165
139,leather,0.0013554727211114877,0.0018430566385482384,0.0017879536622009214
140,wearer,8.471704506946798e-05,0.0018714113560643652,0.0016265411788077826
141,goggl,0.004659437478820739,0.00113418870064507,0.001651373868560573
142,washer,8.471704506946798e-05,0.0019422981498546821,0.001688622903189759
143,descript,0.0002541511352084039,0.001828879279790175,0.0016141248339313873
144,clip,8.471704506946798e-05,0.0018855887148224286,0.0016389575236841778
145,incl,8.471704506946798e-05,0.0019281207910966187,0.0016762065583133638
146,fli,0.004066418163334463,0.0013468490820160205,0.0017507046275717355
147,key,8.471704506946798e-05,0.0018430566385482384,0.001601708489054992
148,band,8.471704506946798e-05,0.0018714113560643652,0.0016265411788077826
149,upc,8.471704506946798e-05,0.0018714113560643652,0.0016265411788077826
150,swivel,8.471704506946798e-05,0.0018430566385482384,0.001601708489054992
151,male,8.471704506946798e-05,0.0017721698447579217,0.0015396267646730155
152,belt,0.0022026431718061676,0.0014744453108385908,0.0015892921441785968
153,pinneco,0.009742460182988818,0.00017012830509676049,0.001552043109549411
154,self,0.0015249068112504235,0.0014602679520805274,0.0014775450402910392
155,qti,8.471704506946798e-05,0.0017012830509676048,0.0014775450402910392
156,lycra,0.006946797695696374,0.000567094350322535,0.0014899613851674343
157,coat,0.010250762453405626,1.4177358758063372e-05,0.0014899613851674343
158,fulli,8.471704506946798e-05,0.0016445736159353512,0.001427879660785458
159,mantl,0.009742460182988818,0.00012759622882257035,0.001514794074920225
160,edg,0.0005083022704168078,0.0016587509746934146,0.0015023777300438297
161,outer,0.0016943409013893595,0.0014319132345644006,0.0014775450402910392
162,vislon,8.471704506946798e-05,0.001743815127241795,0.001514794074920225
163,and,8.471704506946798e-05,0.0016445736159353512,0.001427879660785458
164,clrway,8.471704506946798e-05,0.0016587509746934146,0.0014402960056618533
165,taffeta,0.007031514740765842,0.0004536754802580279,0.0014030469710326675
166,legaci,8.471704506946798e-05,0.001672928333451478,0.0014527123505382485
167,stitch,0.0002541511352084039,0.0015878641809030977,0.0014030469710326675
168,gripper,0.00016943409013893597,0.001516977387112781,0.0013285489017742958
169,lafuma,8.471704506946798e-05,0.0016303962571772878,0.0014154633159090626
170,notion,8.471704506946798e-05,0.0015878641809030977,0.0013782142812798768
171,m,8.471704506946798e-05,0.0015311547458708443,0.0013285489017742958
172,finish,0.0020332090816672314,0.0011058339831289431,0.0012416344876395287
173,polybag,0.0004235852253473399,0.0014602679520805274,0.0013161325568979004
174,topstitch,8.471704506946798e-05,0.0015311547458708443,0.0013285489017742958
175,patch,0.0014401897661809556,0.00121925285319345,0.0012540508325159239
176,placement,8.471704506946798e-05,0.001559509463386971,0.0013533815915270863
177,design,0.0004235852253473399,0.0014177358758063372,0.0012788835222687146
178,revers,0.0004235852253473399,0.0014319132345644006,0.0012912998671451097
179,keyclip,8.471704506946798e-05,0.0015736868221450345,0.0013657979364034816
180,bind,0.0010166045408336157,0.0013043170057418303,0.0012664671773923192
181,faux,0.0006777363605557439,0.0013610264407740839,0.0012664671773923192
182,panel,0.00796340223652999,9.92415113064436e-05,0.0012292181427631334
183,satin,0.0022873602168756355,0.0011483660594031333,0.0013161325568979004
184,cb,0.0004235852253473399,0.0014035585170482738,0.0012664671773923192
185,w,8.471704506946798e-05,0.0014886226695966542,0.0012912998671451097
186,stretch,0.007455099966113182,0.0001984830226128872,0.0012416344876395287
