WORD_ID,VOCAB_WORD,prob_ctg_1,prob_ctg_0,prob_in_all_doc
0,pocket,0.005380844194666986,0.027826580533556775,0.02609332522313393
1,zipper,0.0003587229463111324,0.02313701110900884,0.021264446292687166
2,label,0.17111084539041013,0.0037300321647701167,0.02116513772856487
3,seam,0.048666746382876956,0.014947157877665757,0.01875690504859913
4,number,0.0013153174698074853,0.019244803632726976,0.017788646548406718
5,locat,0.007891904818844912,0.018406897856582966,0.017701751554799708
6,refer,0.0011957431543704413,0.015352596156445117,0.014201124669488686
7,front,0.002989357885926103,0.014812011784739303,0.013890785406606503
8,back,0.015185938060504604,0.012257750628429332,0.012810804771776506
9,left,0.04818844912112878,0.007960104873368111,0.012289434810134439
10,hood,0.00023914863087408825,0.013244317106792443,0.012165299104981566
11,line,0.024751883295468135,0.009973781657972268,0.011705996995915935
12,side,0.04376419944995815,0.0072303159715652624,0.011159799893243293
13,amount,0.00011957431543704412,0.010473822201800147,0.00960810357883238
14,fabric,0.0003587229463111324,0.009906208611509041,0.009111560758220887
15,hand,0.001076168838933397,0.009730518690704652,0.009024665764613875
16,content,0.013511897644385986,0.008014163310538691,0.008739153642762268
17,trim,0.0013153174698074853,0.009041273616779739,0.008416400809364798
18,coil,0.00011957431543704412,0.009027759007487094,0.008279851533696637
19,sleev,0.00023914863087408825,0.008906127523853285,0.008180542969574338
20,right,0.006217864402726294,0.008216882449928372,0.008168129399059051
21,size,0.0457969628123879,0.0037570613833554072,0.008180542969574338
22,center,0.030252301805572163,0.00502743465686407,0.0077336544310239955
23,hem,0.000956594523496353,0.008270940887098954,0.007671586578447559
24,slider,0.00023914863087408825,0.00825742627780631,0.007584691584840548
25,tape,0.00011957431543704412,0.00816282401275779,0.007485383020718249
26,shell,0.0014348917852445295,0.0075546665945887504,0.007063321623198481
27,insid,0.018055721630993664,0.005635592075033111,0.0070260809116526185
28,bodi,0.00011957431543704412,0.007581695813174041,0.006951599488560895
29,snap,0.00011957431543704412,0.0076762980782225584,0.007038494482167906
30,hang,0.002152337677866794,0.0070951698786388085,0.006715741648770436
31,cord,0.00011957431543704412,0.0070951698786388085,0.0065047109500105515
32,adjust,0.00011957431543704412,0.0070546260507608725,0.006467470238464689
33,tag,0.00011957431543704412,0.006824877692785902,0.006256439539704805
34,main,0.03049145043644625,0.003324593885990756,0.006194371687128369
35,insul,0.00011957431543704412,0.006595129334810931,0.006045408840944921
36,metal,0.00023914863087408825,0.00654107089764035,0.006008168129399059
37,ykk,0.00011957431543704412,0.006514041679055059,0.005970927417853197
38,style,0.00011957431543704412,0.006284293321080088,0.005759896719093313
39,suppli,0.0017936147315556618,0.005905884260886018,0.00558610673187929
40,bottom,0.006935310295348559,0.005378814498472849,0.0056357610139404395
41,x,0.0015544661006815735,0.006027515744519826,0.005673001725486302
42,velcro,0.00011957431543704412,0.00618969105603157,0.005673001725486302
43,loop,0.0040655267248595,0.005378814498472849,0.005337835321573544
44,nylon,0.0003587229463111324,0.005946428088763954,0.0054743845972417046
45,date,0.00011957431543704412,0.005811281995837501,0.005325421751058257
46,jacket,0.0033480808322372355,0.005311241452009622,0.005201286045905384
47,elast,0.00011957431543704412,0.005716679730788983,0.005238526757451246
48,pull,0.00011957431543704412,0.00558153363786253,0.0051143910522983725
49,polyest,0.0005978715771852207,0.005013920047571425,0.004642675372717455
50,flap,0.00011957431543704412,0.005122036921912588,0.004692329654778604
51,thread,0.00011957431543704412,0.00502743465686407,0.0046054346611715926
52,woven,0.025828052134401532,0.0020677352217747386,0.004555780379110443
53,skirt,0.0007174458926222648,0.004959861610400843,0.0046054346611715926
54,inner,0.0032285065168001915,0.004581452550206773,0.004518539667564582
55,cm,0.008609350711467177,0.0038381490391112792,0.004394403962411708
56,seal,0.00011957431543704412,0.004784171689596454,0.004381990391896421
57,powder,0.00023914863087408825,0.004730113252425872,0.004344749680350559
58,bag,0.0004782972617481765,0.00462199637808471,0.004270268257258836
59,web,0.00011957431543704412,0.004554423331621483,0.004170959693136537
60,regular,0.00011957431543704412,0.004594967159499419,0.004208200404682399
61,jkt,0.00011957431543704412,0.004567937940914128,0.004183373263651824
62,sticker,0.0011957431543704413,0.004203043490012704,0.003959928994376653
63,cuff,0.00011957431543704412,0.004554423331621483,0.004170959693136537
64,fit,0.00011957431543704412,0.004459821066572965,0.0040840646995295255
65,sampl,0.007652756187970824,0.003202962402356948,0.0037116575840709064
66,face,0.0040655267248595,0.003594886071843663,0.003699244013555619
67,vent,0.00203276336242975,0.00386517825769657,0.003736484725101481
68,zip,0.00011957431543704412,0.004094926615671541,0.003748898295616768
69,item,0.00011957431543704412,0.004108441224964186,0.0037613118661320557
70,print,0.007174458926222647,0.0033381084952834013,0.0037861390071626303
71,tab,0.00011957431543704412,0.003986809741330378,0.0036495897314944696
72,leg,0.00011957431543704412,0.0038922074762818607,0.0035626947378874585
73,ref,0.0014348917852445295,0.0037300321647701167,0.0035502811673721714
74,hangtag,0.00011957431543704412,0.0038516636484039247,0.003525454026341597
75,larg,0.00023914863087408825,0.0036084006811363083,0.003314423327581712
76,chest,0.0015544661006815735,0.003392166932453983,0.0032523554750052757
77,corner,0.00011957431543704412,0.003594886071843663,0.003289596186551138
78,men,0.004543823986607676,0.0029461848257966864,0.003153046910882977
79,puller,0.00011957431543704412,0.0036219152904289537,0.003314423327581712
80,brand,0.0032285065168001915,0.0029596994350893314,0.003028911205730104
81,close,0.00011957431543704412,0.003324593885990756,0.0030413247762453915
82,season,0.00011957431543704412,0.0032570208395275293,0.0029792569236689547
